t,mag
80192.768,1.012
80192.788,1.002
80192.808,1.010
80192.828,1.006
80192.848,1.000
80192.868,1.004
80192.888,0.999
80192.908,1.010
80192.928,0.997
80192.948,1.008
80192.968,1.001
80192.988,0.999
80193.008,1.006
80193.028,1.001
80193.048,1.010
80193.068,1.000
80193.088,1.007
80193.108,1.005
80193.128,1.002
80193.148,1.006
80193.168,0.999
80193.188,1.009
80193.208,1.002
80193.228,1.004
80193.248,1.002
80193.268,1.005
80193.288,1.003
80193.308,1.003
80193.328,1.005
80193.348,1.003
80193.368,1.002
80193.388,1.003
80193.408,1.002
80193.428,1.001
80193.448,1.003
80193.468,1.007
80193.488,1.002
80193.508,1.013
80193.528,1.002
80193.548,1.004
80193.568,1.003
80193.588,1.003
80193.608,1.002
80193.628,1.009
80193.648,1.005
80193.668,1.006
80193.688,1.003
80193.708,1.006
80193.728,1.003
80193.748,1.001
80193.768,1.003
80193.788,1.005
80193.808,1.007
80193.828,1.009
80193.848,1.006
80193.868,1.005
80193.888,1.005
80193.908,1.003
80193.928,1.005
80193.948,1.001
80193.968,1.009
80193.988,1.001
80194.008,1.009
80194.028,1.005
80194.048,1.009
80194.068,1.008
80194.088,1.009
80194.108,1.004
80194.128,1.002
80194.148,1.007
80194.168,1.004
80194.188,1.007
80194.208,1.005
80194.228,1.011
80194.248,1.009
80194.268,1.003
80194.288,1.008
80194.308,1.003
80194.328,1.003
80194.348,1.007
80194.368,1.005
80194.388,1.006
80194.408,1.003
80194.428,1.007
80194.448,1.000
80194.468,1.008
80194.488,1.004
80194.508,1.001
80194.528,1.002
80194.548,1.002
80194.568,1.004
80194.588,1.002
80194.608,1.009
80194.628,1.000
80194.648,1.003
80194.668,1.001
80194.688,1.003
80194.708,1.006
80194.728,1.000
80194.748,1.006
80194.768,1.003
80194.788,1.007
80194.808,1.001
80194.828,1.005
80194.848,1.003
80194.868,1.006
80194.888,1.002
80194.908,0.998
80194.928,1.007
80194.948,1.003
80194.968,1.005
80194.988,1.001
80195.008,0.997
80195.028,1.010
80195.048,1.005
80195.068,1.005
80195.088,1.005
80195.108,0.999
80195.128,1.001
80195.148,1.002
80195.168,1.005
80195.188,1.002
80195.208,1.004
80195.228,1.006
80195.248,1.004
80195.268,1.004
80195.288,1.004
80195.308,1.002
80195.328,1.004
80195.348,1.003
80195.368,1.003
80195.388,1.003
80195.408,1.003
80195.428,1.006
80195.448,1.003
80195.468,1.009
80195.488,1.004
80195.508,1.006
80195.528,1.005
80195.548,1.006
80195.568,1.006
80195.588,1.002
80195.608,1.008
80195.628,1.002
80195.648,1.004
80195.668,1.005
80195.688,1.005
80195.708,1.003
80195.728,1.006
80195.748,1.005
80195.768,1.003
80195.788,1.003
80195.808,1.005
80195.828,1.004
80195.848,1.005
80195.868,1.003
80195.888,1.004
80195.908,1.009
80195.928,1.006
80195.948,1.001
80195.968,1.004
80195.988,1.002
80196.008,1.004
80196.028,1.004
80196.048,1.007
80196.068,1.004
80196.088,1.004
80196.108,1.001
80196.128,1.000
80196.148,1.005
80196.168,1.005
80196.188,1.006
80196.208,1.004
80196.228,1.005
80196.248,1.007
80196.268,0.993
80196.288,1.000
80196.308,1.003
80196.328,1.004
80196.348,1.007
80196.368,1.005
80196.388,1.004
80196.408,0.999
80196.428,1.004
80196.448,1.009
80196.468,1.007
80196.488,1.004
80196.508,1.006
80196.528,1.004
80196.548,1.004
80196.568,1.005
80196.588,1.006
80196.608,1.004
80196.628,1.001
80196.648,1.003
80196.668,1.004
80196.688,1.000
80196.708,1.006
80196.728,1.000
80196.748,1.005
80196.768,1.001
80196.788,1.001
80196.808,1.004
80196.828,1.005
80196.848,1.005
80196.868,1.005
80196.888,1.004
80196.908,1.004
80196.928,1.002
80196.948,1.002
80196.968,1.002
80196.988,1.019
80197.008,1.001
80197.028,1.015
80197.048,1.002
80197.068,1.002
80197.088,1.006
80197.108,1.005
80197.128,1.003
80197.148,1.006
80197.168,1.006
80197.188,1.004
80197.208,1.004
80197.228,1.000
80197.248,1.005
80197.268,1.004
80197.288,1.006
80197.308,1.006
80197.328,1.004
80197.348,1.002
80197.368,1.003
80197.388,1.003
80197.408,1.003
80197.428,1.002
80197.448,1.004
80197.468,1.006
80197.488,1.004
80197.508,1.002
80197.528,1.002
80197.548,1.004
80197.568,1.005
80197.588,1.006
80197.608,1.008
80197.628,1.003
80197.648,1.003
80197.668,0.999
80197.688,1.004
80197.708,1.006
80197.728,1.011
80197.748,1.010
80197.768,1.008
80197.788,1.006
80197.808,0.997
80197.828,1.001
80197.848,1.006
80197.868,1.005
80197.888,1.004
80197.908,1.002
80197.928,1.002
80197.948,1.002
80197.968,1.006
80197.988,1.003
80198.008,1.006
80198.028,1.005
80198.048,1.003
80198.068,1.003
80198.088,1.005
80198.108,1.002
80198.128,1.007
80198.148,1.004
80198.168,1.005
80198.188,1.005
80198.208,1.004
80198.228,1.001
80198.248,1.005
80198.268,1.003
80198.288,1.003
80198.308,1.007
80198.328,1.002
80198.348,1.002
80198.368,1.005
80198.388,1.005
80198.408,1.004
80198.428,1.004
80198.448,1.003
80198.468,1.003
80198.488,1.005
80198.508,1.005
80198.528,1.005
80198.548,1.004
80198.568,1.006
80198.588,1.004
80198.608,1.003
80198.628,1.004
80198.648,1.004
80198.668,1.005
80198.688,1.002
80198.708,1.004
80198.728,1.004
80198.748,1.003
80198.768,1.004
80198.788,1.002
80198.808,1.004
80198.828,1.004
80198.848,1.003
80198.868,1.002
80198.888,1.004
80198.908,1.005
80198.928,1.004
80198.948,1.005
80198.968,1.001
80198.988,1.005
80199.008,1.006
80199.028,1.003
80199.048,1.005
80199.068,1.004
80199.088,1.001
80199.108,1.003
80199.128,1.005
80199.148,1.007
80199.168,1.004
80199.188,1.008
80199.208,1.001
80199.228,1.002
80199.248,1.002
80199.268,1.006
80199.288,1.001
80199.308,1.003
80199.328,1.002
80199.348,1.002
80199.368,1.004
80199.388,1.003
80199.408,1.005
80199.428,1.008
80199.448,1.005
80199.468,1.000
80199.488,1.005
80199.508,1.000
80199.528,1.002
80199.548,1.006
80199.568,1.006
80199.588,1.006
80199.608,1.004
80199.628,1.008
80199.648,1.000
80199.668,1.004
80199.688,1.005
80199.708,1.006
80199.728,1.008
80199.748,1.004
80199.768,1.007
80199.788,1.001
80199.808,1.005
80199.828,1.001
80199.848,1.003
80199.868,1.005
80199.888,1.002
80199.908,1.006
80199.928,1.003
80199.948,1.006
80199.968,1.005
80199.988,1.003
80200.008,1.004
80200.028,1.004
80200.048,1.006
80200.068,1.006
80200.088,1.003
80200.108,1.004
80200.128,1.003
80200.148,1.004
80200.168,1.004
80200.188,1.005
80200.208,1.007
80200.228,1.002
80200.248,1.005
80200.268,1.005
80200.288,1.005
80200.308,1.002
80200.328,1.006
80200.348,1.004
80200.368,1.001
80200.388,1.000
80200.408,1.004
80200.428,1.008
80200.448,1.004
80200.468,1.004
80200.488,1.003
80200.508,1.006
80200.528,1.000
80200.548,0.999
80200.568,1.006
80200.588,1.001
80200.608,1.003
80200.628,1.000
80200.648,1.003
80200.668,1.008
80200.688,1.003
80200.708,1.003
80200.728,1.006
80200.748,1.003
80200.768,1.004
80200.788,1.001
80200.808,1.010
80200.828,0.999
80200.848,1.004
80200.868,1.007
80200.888,1.003
80200.908,1.005
80200.928,1.002
80200.948,1.006
80200.968,1.009
80200.988,1.003
80201.008,1.006
80201.028,1.001
80201.048,1.002
80201.068,1.000
80201.088,1.002
80201.108,1.005
80201.128,1.005
80201.148,1.004
80201.168,1.004
80201.188,1.000
80201.208,1.001
80201.228,1.004
80201.248,1.009
80201.268,1.006
80201.288,1.007
80201.308,0.999
80201.328,1.000
80201.348,1.008
80201.368,1.002
80201.388,1.009
80201.408,1.006
80201.428,1.005
80201.448,1.005
80201.468,1.001
80201.488,1.004
80201.508,1.005
80201.528,1.000
80201.548,1.005
80201.568,1.008
80201.588,1.011
80201.608,0.999
80201.628,1.009
80201.648,1.006
80201.668,1.007
80201.688,1.007
80201.708,1.000
80201.728,1.004
80201.748,0.998
80201.768,1.008
80201.788,1.003
80201.808,1.012
80201.828,1.002
80201.848,1.000
80201.868,1.009
80201.888,1.007
80201.908,1.011
80201.928,1.002
80201.948,1.009
80201.968,1.002
80201.988,1.006
80202.008,1.012
80202.028,1.001
80202.048,1.006
80202.068,1.003
80202.088,1.007
80202.108,1.000
80202.128,1.007
80202.148,1.003
80202.168,1.000
80202.188,1.004
80202.208,1.000
80202.228,1.017
80202.248,1.004
80202.268,1.004
80202.288,1.006
80202.308,0.996
80202.328,1.005
80202.348,1.003
80202.368,1.009
80202.388,0.999
80202.408,1.003
80202.428,1.009
80202.448,0.999
80202.468,1.006
80202.488,1.003
80202.508,1.005
80202.528,1.004
80202.548,1.004
80202.568,1.005
80202.588,1.003
80202.608,1.004
80202.628,0.996
80202.648,1.006
80202.668,1.007
80202.688,1.006
80202.708,1.006
80202.728,1.002
80202.748,1.004
80202.768,1.001
80202.788,1.006
80202.808,1.004
80202.828,1.006
80202.848,1.004
80202.868,1.002
80202.888,1.007
80202.908,1.002
80202.928,1.004
80202.948,1.008
80202.968,1.005
80202.988,1.003
80203.008,1.009
80203.028,1.010
80203.048,0.999
80203.068,1.005
80203.088,1.009
80203.108,1.007
80203.128,1.004
80203.148,1.004
80203.168,1.005
80203.188,1.004
80203.208,1.007
80203.228,1.012
80203.248,1.001
80203.268,1.005
80203.288,1.001
80203.308,0.998
80203.328,1.005
80203.348,1.005
80203.368,1.013
80203.388,1.005
80203.408,1.003
80203.428,0.997
80203.448,1.002
80203.468,1.000
80203.488,1.008
80203.508,1.016
80203.528,1.003
80203.548,1.013
80203.568,0.999
80203.588,1.011
80203.608,1.005
80203.628,1.000
80203.648,1.008
80203.668,1.003
80203.688,1.003
80203.708,1.013
80203.728,1.008
80203.748,1.005
80203.768,1.007
80203.788,1.006
80203.808,1.006
80203.828,1.004
80203.848,1.001
80203.868,1.002
80203.888,1.003
80203.908,1.004
80203.928,0.997
80203.948,1.002
80203.968,1.001
80203.988,1.009
80204.008,1.008
80204.028,1.009
80204.048,1.009
80204.068,1.004
80204.088,1.000
80204.108,0.997
80204.128,1.009
80204.148,1.003
80204.168,1.003
80204.188,1.003
80204.208,1.002
80204.228,1.003
80204.248,1.003
80204.268,1.007
80204.288,1.006
80204.308,1.008
80204.328,1.000
80204.348,1.001
80204.368,1.005
80204.388,1.000
80204.408,1.005
80204.428,1.006
80204.448,0.999
80204.468,1.006
80204.488,1.004
80204.508,1.004
80204.528,1.006
80204.548,1.007
80204.568,0.997
80204.588,1.007
80204.608,1.001
80204.628,1.011
80204.648,0.996
80204.668,1.009
80204.688,1.007
80204.708,1.007
80204.728,1.004
80204.748,1.005
80204.768,1.012
80204.788,1.000
80204.808,1.001
80204.828,0.995
80204.848,1.005
80204.868,1.003
80204.888,1.009
80204.908,1.008
80204.928,1.002
80204.948,1.005
80204.968,1.000
80204.988,1.004
80205.008,1.003
80205.028,1.001
80205.048,1.007
80205.068,1.005
80205.088,1.005
80205.108,1.001
80205.128,1.008
80205.148,1.008
80205.168,1.006
80205.188,1.006
80205.208,1.007
80205.228,1.006
80205.248,0.999
80205.268,1.004
80205.288,1.001
80205.308,1.006
80205.328,1.000
80205.348,1.001
80205.368,1.005
80205.388,1.004
80205.408,1.003
80205.428,1.007
80205.448,1.004
80205.468,1.006
80205.488,1.006
80205.508,0.996
80205.528,1.006
80205.548,1.001
80205.568,1.002
80205.588,1.003
80205.608,1.008
80205.628,1.006
80205.648,1.003
80205.668,1.006
80205.688,1.004
80205.708,1.006
80205.728,1.001
80205.748,1.008
80205.768,1.003
80205.788,1.021
80205.808,1.007
80205.828,1.005
80205.848,1.005
80205.868,1.005
80205.888,1.004
80205.908,1.008
80205.928,1.008
80205.948,1.004
80205.968,1.004
80205.988,1.005
80206.008,0.998
80206.028,1.004
80206.048,1.005
80206.068,1.006
80206.088,1.005
80206.108,1.007
80206.128,1.006
80206.148,0.995
80206.168,1.008
80206.188,1.003
80206.208,1.004
80206.228,1.007
80206.248,1.005
80206.268,1.003
80206.288,0.997
80206.308,1.009
80206.328,1.002
80206.348,1.010
80206.368,1.006
80206.388,1.001
80206.408,1.005
80206.428,0.998
80206.448,1.007
80206.468,1.006
80206.488,1.012
80206.508,1.005
80206.528,1.009
80206.548,1.005
80206.568,1.000
80206.588,1.004
80206.608,1.002
80206.628,1.010
80206.648,1.005
80206.668,1.005
80206.688,1.001
80206.708,1.002
80206.728,1.006
80206.748,1.000
80206.768,1.003
80206.788,1.004
80206.808,1.003
80206.828,1.008
80206.848,1.000
80206.868,1.002
80206.888,1.000
80206.908,1.006
80206.928,1.003
80206.948,1.005
80206.968,1.001
80206.988,1.005
80207.008,1.004
80207.028,1.001
80207.048,1.003
80207.068,1.006
80207.088,1.006
80207.108,0.996
80207.128,1.007
80207.148,1.000
80207.168,1.002
80207.188,1.006
80207.208,1.004
80207.228,1.007
80207.248,1.003
80207.268,1.008
80207.288,1.001
80207.308,1.001
80207.328,1.004
80207.348,1.006
80207.368,1.004
80207.388,1.005
80207.408,1.002
80207.428,1.007
80207.448,1.007
80207.468,1.001
80207.488,1.007
80207.508,1.004
80207.528,1.002
80207.548,1.006
80207.568,1.006
80207.588,1.005
80207.608,1.004
80207.628,1.004
80207.648,1.007
80207.668,1.005
80207.688,1.007
80207.708,1.001
80207.728,1.004
80207.748,1.004
80207.768,1.002
80207.788,1.008
80207.808,1.004
80207.828,1.005
80207.848,1.000
80207.868,1.005
80207.888,1.002
80207.908,1.004
80207.928,1.004
80238.143,1.038
80238.163,1.020
80238.183,0.909
80238.203,0.849
80238.223,0.903
80238.243,0.990
80238.263,1.025
80238.283,0.969
80238.303,1.007
80238.323,0.967
80238.343,1.009
80238.363,1.022
80238.383,0.963
80238.403,1.042
80238.423,1.018
80238.443,0.998
80238.463,1.047
80238.483,0.980
80238.503,1.003
80238.523,0.991
80238.543,0.981
80238.563,1.021
80238.583,1.012
80238.603,1.028
80238.623,1.003
80238.643,1.004
80238.663,0.996
80238.683,0.987
80238.703,1.015
80238.723,1.008
80238.743,1.003
80238.763,1.005
80238.783,0.997
80238.803,1.001
80238.823,1.013
80238.843,1.004
80238.863,1.015
80238.883,1.016
80238.903,1.000
80238.923,1.005
80238.943,0.990
80238.963,1.000
80238.983,1.002
80239.003,1.014
80239.023,1.018
80239.043,1.002
80239.063,1.006
80239.083,1.000
80239.103,1.008
80239.123,1.003
80239.143,1.009
80239.163,1.009
80239.183,1.004
80239.203,0.999
80239.223,1.005
80239.243,1.013
80239.263,1.010
80239.283,1.000
80239.303,1.009
80239.323,1.001
80239.343,1.023
80239.363,1.004
80239.383,0.991
80239.403,0.999
80239.423,1.015
80239.443,1.013
80239.463,1.001
80239.483,1.020
80239.503,0.995
80239.523,1.014
80239.543,1.020
80239.563,1.010
80239.583,1.000
80239.603,0.994
80239.623,0.997
80239.643,0.991
80239.663,1.004
80239.683,1.003
80239.703,1.003
80239.723,1.015
80239.743,1.002
80239.763,1.001
80239.783,1.005
80239.803,0.994
80239.823,1.003
80239.843,1.002
80239.863,1.003
80239.883,1.010
80239.903,1.002
80239.923,1.006
80239.943,0.997
80239.963,1.008
80239.983,1.007
80240.003,1.000
80240.023,1.011
80240.043,1.000
80240.063,1.002
80240.083,1.003
80240.103,1.002
80240.123,1.007
80240.143,1.004
80240.163,1.006
80240.183,1.002
80240.203,1.004
80240.223,1.002
80240.243,0.998
80240.263,1.006
80240.283,1.006
80240.303,1.010
80240.323,1.002
80240.343,1.000
80240.363,1.007
80240.383,1.000
80240.403,1.006
80240.423,1.006
80240.443,1.004
80240.463,1.004
80240.483,1.000
80240.503,1.003
80240.523,1.006
80240.543,1.007
80240.563,1.010
80240.583,1.003
80240.603,1.002
80240.623,1.000
80240.643,1.003
80240.663,1.005
80240.683,1.001
80240.703,1.006
80240.723,1.003
80240.743,1.004
80240.763,1.002
80240.783,0.999
80240.803,1.006
80240.823,1.005
80240.843,1.006
80240.863,1.002
80240.883,1.004
80240.903,1.003
80240.923,1.004
80240.943,1.004
80240.963,1.008
80240.983,1.006
80241.003,1.007
80241.023,0.996
80241.043,1.014
80241.063,0.998
80241.083,1.017
80241.103,0.992
80241.123,1.008
80241.143,1.007
80241.163,1.004
80241.183,1.004
80241.203,1.008
80241.223,1.000
80241.243,1.002
80241.263,1.004
80241.283,1.006
80241.303,1.006
80241.323,0.999
80241.343,1.007
80241.363,1.001
80241.383,1.010
80241.403,1.000
80241.423,1.008
80241.443,1.005
80241.463,1.004
80241.483,1.003
80241.503,1.005
80241.523,1.003
80241.543,1.003
80241.563,1.005
80241.583,1.007
80241.603,1.000
80241.623,1.014
80241.643,0.991
80241.663,1.015
80241.683,1.004
80241.703,0.996
80241.723,1.013
80241.743,1.009
80241.763,0.991
80241.783,1.012
80241.803,0.997
80241.823,1.001
80241.843,1.010
80241.863,1.003
80241.883,1.007
80241.903,1.002
80241.923,1.008
80241.943,0.996
80241.963,1.010
80241.983,1.005
80242.003,1.000
80242.023,1.005
80242.043,1.002
80242.063,1.003
80242.083,1.007
80242.103,1.002
80242.123,1.006
80242.143,1.004
80242.163,1.005
80242.183,0.997
80242.203,1.013
80242.223,1.000
80242.243,1.000
80242.263,1.009
80242.283,1.005
80242.303,1.000
80242.323,1.005
80242.343,1.002
80242.363,1.004
80242.383,1.008
80242.403,1.008
80242.423,1.002
80242.443,1.005
80242.463,1.002
80242.483,1.003
80242.503,1.007
80242.523,1.006
80242.543,1.003
80242.563,1.006
80242.583,1.004
80242.603,1.003
80242.623,1.002
80242.643,1.007
80242.663,1.002
80242.683,1.004
80242.703,1.007
80242.723,1.004
80242.743,1.002
80242.763,1.008
80242.783,1.001
80242.803,1.009
80242.823,1.000
80242.843,1.006
80242.863,1.005
80242.883,1.006
80242.903,1.003
80242.923,1.004
80242.943,1.002
80242.963,1.006
80242.983,1.004
80243.003,1.004
80243.023,1.003
80243.043,1.006
80243.063,1.005
80243.083,1.003
80243.103,1.006
80243.123,1.003
80243.143,1.006
80243.163,1.000
80243.183,1.005
80243.203,1.003
80243.223,1.004
80243.243,1.005
80243.263,1.002
80243.283,1.004
80243.303,1.003
80243.323,1.001
80243.343,1.006
80243.363,1.004
80243.383,1.004
80243.403,1.001
80243.423,1.005
80243.443,1.002
80243.463,1.007
80243.483,1.006
80243.503,1.004
80243.523,1.003
80243.543,1.002
80243.563,1.001
80243.583,1.004
80243.603,1.003
80243.623,1.005
80243.643,1.006
80243.663,1.003
80243.683,1.003
80243.703,1.004
80243.723,1.002
80243.743,1.004
80243.763,1.003
80243.783,1.004
80243.803,1.005
80243.823,1.002
80243.843,1.004
80243.863,1.005
80243.883,1.005
80243.903,1.003
80243.923,1.003
80243.943,1.004
80243.963,1.003
80243.983,1.003
80244.003,1.002
80244.023,1.003
80244.043,1.005
80244.063,1.003
80244.083,1.006
80244.103,1.004
80244.123,1.006
80244.143,1.004
80244.163,1.003
80244.183,1.002
80244.203,1.004
80244.223,1.003
80244.243,1.004
80244.263,1.005
80244.283,1.004
80244.303,1.007
80244.323,1.006
80244.343,1.003
80244.363,1.002
80244.383,1.004
80244.403,1.003
80244.423,1.004
80244.443,1.003
80244.463,1.007
80244.483,1.005
80244.503,1.005
80244.523,1.003
80244.543,1.004
80244.563,1.003
80244.583,1.005
80244.603,1.005
80244.623,1.004
80244.643,1.001
80244.663,1.003
80244.683,1.002
80244.703,1.005
80244.723,1.004
80244.743,1.004
80244.763,1.002
80244.783,1.002
80244.803,1.003
80244.823,1.004
80244.843,1.005
80244.863,1.004
80244.883,1.004
80244.903,1.007
80244.923,1.003
80244.943,1.008
80244.963,1.003
80244.983,1.007
80245.003,1.005
80245.023,1.005
80245.043,1.005
80245.063,1.003
80245.083,1.003
80245.103,1.004
80245.123,1.002
80245.143,1.006
80245.163,1.001
80245.183,1.006
80245.203,1.004
80245.223,1.005
80245.243,1.003
80245.263,1.005
80245.283,1.005
80245.303,1.003
80245.323,1.004
80245.343,1.002
80245.363,1.002
80245.383,1.003
80245.403,1.004
80245.423,1.004
80245.443,1.003
80245.463,1.004
80245.483,1.007
80245.503,1.005
80245.523,1.004
80245.543,1.004
80245.563,1.002
80245.583,1.003
80245.603,1.003
80245.623,1.003
80245.643,1.005
80245.663,1.005
80245.683,1.007
80245.703,1.004
80245.723,1.004
80245.743,1.002
80245.763,1.005
80245.783,1.003
80245.803,1.004
80245.823,1.006
80245.843,1.004
80245.863,1.003
80245.883,1.002
80245.903,1.004
80245.923,1.003
80245.943,1.002
80245.963,1.005
80245.983,1.003
80246.003,1.005
80246.023,1.001
80246.043,1.004
80246.063,1.003
80246.083,1.004
80246.103,1.004
80246.123,1.004
80246.143,1.002
80246.163,1.004
80246.183,1.002
80246.203,1.004
80246.223,1.006
80246.243,1.002
80246.263,1.004
80246.283,1.005
80246.303,1.004
80246.323,1.004
80246.343,1.006
80246.363,1.002
80246.383,1.005
80246.403,1.003
80246.423,1.002
80246.443,1.005
80246.463,1.005
80246.483,1.004
80246.503,1.001
80246.523,1.004
80246.543,1.002
80246.563,1.005
80246.583,1.004
80246.603,1.005
80246.623,1.004
80246.643,1.004
80246.663,1.004
80246.683,1.003
80246.703,1.004
80246.723,1.003
80246.743,1.005
80246.763,1.005
80246.783,1.004
80246.803,1.005
80246.823,1.004
80246.843,1.004
80246.863,1.004
80246.883,1.006
80246.903,1.006
80246.923,1.004
80246.943,1.005
80246.963,1.005
80246.983,1.005
80247.003,1.005
80247.023,1.002
80247.043,1.002
80247.063,1.001
80247.083,1.006
80247.103,1.005
80247.123,1.005
80247.143,1.006
80247.163,1.004
80247.183,1.005
80247.203,1.006
80247.223,1.003
80247.243,1.003
80247.263,1.003
80247.283,1.003
80247.303,1.004
80247.323,1.003
80247.343,1.002
80247.363,1.003
80247.383,1.005
80247.403,1.003
80247.423,1.005
80247.443,1.001
80247.463,1.002
80247.483,1.006
80247.503,1.006
80247.523,1.003
80247.543,1.003
80247.563,1.006
80247.583,1.003
80247.603,1.003
80247.623,1.004
80247.643,1.004
80247.663,1.004
80247.683,1.003
80247.703,1.004
80247.723,1.004
80247.743,1.004
80247.763,1.005
80247.783,1.005
80247.803,1.005
80247.823,1.001
80247.843,1.005
80247.863,1.005
80247.883,1.006
80247.903,1.003
80247.923,1.004
80247.943,1.005
80247.963,1.001
80247.983,1.004
80248.003,1.003
80248.023,1.004
80248.043,1.002
80248.063,1.006
80248.083,1.005
80248.103,1.004
